URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/contract-publicationstatus,4.0.1,draft,"2.16.840.1.113883.4.642.4.1209",ContractResourcePublicationStatusCodes,Contract Resource Publication Status codes,"This value set contract specific codes for status.","ValueSet/contract-publicationstatus"
http://hl7.org/fhir/contract-scope,4.0.1,draft,"2.16.840.1.113883.4.642.4.1217",ContractResourceScopeCodes,Contract Resource Scope codes,"This value set contract specific codes for scope.","ValueSet/contract-scope"
http://hl7.org/fhir/contract-security-category,4.0.1,draft,"2.16.840.1.113883.4.642.4.1221",ContractResourceScopeCodes,Contract Resource Scope codes,"This value set contract specific codes for security category.","ValueSet/contract-security-category"
http://hl7.org/fhir/contract-security-classification,4.0.1,draft,"2.16.840.1.113883.4.642.4.1219",ContractResourceScopeCodes,Contract Resource Scope codes,"This value set contract specific codes for security classification.","ValueSet/contract-security-classification"
http://hl7.org/fhir/contract-security-control,4.0.1,draft,"2.16.840.1.113883.4.642.4.1223",ContractResourceSecurityControlCodes,Contract Resource Security Control codes,"This value set contract specific codes for security control.","ValueSet/contract-security-control"
http://hl7.org/fhir/contract-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.744",ContractResourceStatusCodes,Contract Resource Status Codes,"This value set contract specific codes for status.","ValueSet/contract-status"
http://hl7.org/fhir/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.4.513",DaysOfWeek,DaysOfWeek,"The days of the week.","ValueSet/days-of-week"
http://hl7.org/fhir/device-nametype,4.0.1,draft,"2.16.840.1.113883.4.642.4.1084",DeviceNameType,DeviceNameType,"The type of name the device is referred by.","ValueSet/device-nametype"
http://hl7.org/fhir/device-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.210",FHIRDeviceStatus,FHIRDeviceStatus,"The availability status of the device.","ValueSet/device-status"
http://hl7.org/fhir/diagnostic-report-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.236",DiagnosticReportStatus,DiagnosticReportStatus,"The status of the diagnostic report.","ValueSet/diagnostic-report-status"
http://hl7.org/fhir/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.110",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","ValueSet/event-status"
http://hl7.org/fhir/http-verb,4.0.1,active,"2.16.840.1.113883.4.642.4.625",HTTPVerb,HTTPVerb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","ValueSet/http-verb"
http://hl7.org/fhir/link-type,4.0.1,active,"2.16.840.1.113883.4.642.4.424",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","ValueSet/link-type"
http://hl7.org/fhir/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.4.331",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","ValueSet/location-mode"
http://hl7.org/fhir/location-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.333",LocationStatus,LocationStatus,"Indicates whether the location is still in use.","ValueSet/location-status"
http://hl7.org/fhir/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.4.401",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","ValueSet/observation-status"
http://hl7.org/fhir/provenance-participant-role,4.0.1,draft,"2.16.840.1.113883.4.642.4.1306",ProvenanceParticipantRole,Provenance participant role,"The role that a provenance participant played","ValueSet/provenance-agent-role"
http://hl7.org/fhir/publication-status,4.0.1,active,"2.16.840.1.113883.4.642.4.4",PublicationStatus,PublicationStatus,"The lifecycle status of an artifact.","ValueSet/publication-status"
http://hl7.org/fhir/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.4.60",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","ValueSet/quantity-comparator"
http://hl7.org/fhir/resource-types,4.0.1,active,,ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","ValueSet/consent-content-class,ValueSet/resource-types"
http://hl7.org/fhir/search-entry-mode,4.0.1,active,"2.16.840.1.113883.4.642.4.623",SearchEntryMode,SearchEntryMode,"Why an entry is in the result set - whether it's included as a match or because of an _include requirement, or to convey information or warning information about the search process.","ValueSet/search-entry-mode"
http://hl7.org/fhir/udi-entry-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.212",UDIEntryType,UDIEntryType,"Codes to identify how UDI data was entered.","ValueSet/udi-entry-type"
http://hl7.org/fhir/uv/aerospace/CodeSystem/aerospace-behavioral-state-cs,0.4.2,active,,AerospaceBehavioralStateCS,Aerospace Behavioral State Code System,"Codes describing behavioral and psychological state parameters in aerospace missions.","ValueSet/behavioral-health-metrics-vs,ValueSet/cognitive-performance-indicators-vs"
http://hl7.org/fhir/uv/aerospace/CodeSystem/behavioral-biomarker-cs,0.4.2,active,,BehavioralBiomarkerCS,Behavioral Biomarker Code System,"Codes for physiologic and digital biomarkers related to behavioral health and stress.","ValueSet/cognitive-performance-indicators-vs"
http://hl7.org/fhir/uv/aerospace/CodeSystem/hyperbaric-capabilities-cs,0.4.2,active,,HyperbaricCapabilitiesCS,Hyperbaric Chamber Capabilities,"Capabilities and services available in hyperbaric chambers","ValueSet/hyperbaric-capabilities-vs"
http://hl7.org/fhir/uv/aerospace/CodeSystem/hyperbaric-chamber-type-cs,0.4.2,active,,HyperbaricChamberTypeCS,Hyperbaric Chamber Types,"Types of hyperbaric chambers","ValueSet/hyperbaric-chamber-type-vs"
http://hl7.org/fhir/uv/aerospace/CodeSystem/isolation-syndrome-factor-cs,0.4.2,active,,IsolationSyndromeFactorCS,Isolation Syndrome Factor Code System,"Factors contributing to isolation, confinement, and psychosocial risk in aerospace missions.","ValueSet/isolation-syndrome-factors-vs"
http://hl7.org/fhir/uv/aerospace/CodeSystem/location-capabilities-cs,0.4.2,active,,LocationCapabilitiesCS,Location Capabilities Code System,"Capabilities and services available at aerospace medicine locations","ValueSet/location-capabilities-vs"
http://hl7.org/fhir/uv/aerospace/CodeSystem/operational-status-cs,0.4.2,active,,OperationalStatusCS,Operational Status Code System,"Operational status codes for facilities and vehicles","ValueSet/operational-status-vs"
http://hl7.org/fhir/uv/aerospace/CodeSystem/psychological-countermeasure-cs,0.4.2,active,,PsychologicalCountermeasureCS,Psychological Countermeasure Code System,"Codes for psychological countermeasure interventions in aerospace missions.","ValueSet/stress-countermeasures-vs"
http://hl7.org/fhir/uv/aerospace/CodeSystem/space-exercise-modality-cs,0.4.2,active,,SpaceExerciseModalityCS,Space Exercise Modality Code System,"Spaceflight-specific exercise modalities used in microgravity and partial gravity environments (e.g., ISS treadmill, ARED resistive training, artificial gravity).","ValueSet/space-exercise-modality-vs"
http://hl7.org/fhir/uv/aerospace/CodeSystem/space-performance-metric-cs,0.4.2,active,,SpacePerformanceMetricCS,Space Exercise Performance Metric Code System,"Key performance metrics for space-based exercise sessions (e.g., power output, VO2 surrogate, effective ground reaction force).","ValueSet/space-performance-metric-vs"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/device-type,ValueSet/condition-stage,ValueSet/clinical-findings,ValueSet/underwater-training-procedures,ValueSet/procedure-followup,ValueSet/device-action,ValueSet/GimbalContraindicatedConditions,ValueSet/SleepLossHypoxiaEffect,ValueSet/SpaceRadiationRisksVS,ValueSet/SpaceflightStressFactors,ValueSet/body-site,ValueSet/manifestation-or-symptom,ValueSet/procedure-code,ValueSet/space-radiation-effects,ValueSet/LunarDustToxicityValueSet,ValueSet/diving-contraindicated-conditions,ValueSet/device-kind,ValueSet/performer-role,ValueSet/regulatory-standards,ValueSet/decompression-procedures,ValueSet/SpaceTravelBrainChanges,ValueSet/referencerange-appliesto,ValueSet/space-cardiovascular-effects,ValueSet/space-physiological-effects,ValueSet/procedure-reason,ValueSet/procedure-outcome,ValueSet/procedure-category,ValueSet/space-visual-effects,ValueSet/MuscleStiffnessAndSpaceHealth,ValueSet/condition-code,ValueSet/SpaceAdaptationBoneHealth,ValueSet/AircraftFumeExposureValueSet,ValueSet/space-environmental-factors,ValueSet/condition-stage-type,ValueSet/radiation-countermeasures-vs-complete,ValueSet/procedure-not-performed-reason,ValueSet/observation-methods,ValueSet/space-radiation-type-vs-complete,ValueSet/SleepLossHypoxiaResponses,ValueSet/space-monitoring-procedures,ValueSet/space-neurological-effects,ValueSet/space-psychological-effects,ValueSet/AstronautBackPain,ValueSet/condition-severity"
http://terminology.hl7.org/CodeSystem/applicability,1.0.1,active,"2.16.840.1.113883.4.642.1.0",BenefitCostApplicability,Benefit cost applicability,"Whether the cost applies to in-network or out-of-network providers.","ValueSet/insuranceplan-applicability"
http://terminology.hl7.org/CodeSystem/basic-resource-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1072",BasicResourceTypes,Basic Resource Types,"This value set defines codes for resources not yet supported by (or which will never be supported by) FHIR.  Many of the codes listed here will eventually be turned into official resources.  However, there is no guarantee that any particular resource will be created nor that the scope will be exactly as defined by the codes presented here.  Codes in this set will be deprecated if/when formal resources are defined that encompass these concepts.","ValueSet/basic-resource-type"
http://terminology.hl7.org/CodeSystem/condition-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1073",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","ValueSet/condition-category"
http://terminology.hl7.org/CodeSystem/condition-clinical,3.0.0,active,"2.16.840.1.113883.4.642.1.1074",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","ValueSet/condition-clinical"
http://terminology.hl7.org/CodeSystem/condition-ver-status,2.0.1,active,"2.16.840.1.113883.4.642.1.1075",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","ValueSet/condition-ver-status"
http://terminology.hl7.org/CodeSystem/contactentity-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1129",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","ValueSet/contactentity-type"
http://terminology.hl7.org/CodeSystem/contract-content-derivative,1.0.1,active,"2.16.840.1.113883.4.642.1.1204",ContractContentDerivationCodes,Contract Content Derivation Codes,"This is an example set of Content Derivative type codes, which represent the minimal content derived from the basal information source at a specific stage in its lifecycle, which is sufficient to manage that source information, for example, in a repository, registry, processes and workflows, for making access control decisions, and providing query responses.","ValueSet/contract-content-derivative"
http://terminology.hl7.org/CodeSystem/contract-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1330",ContractTypeCodes,Contract Type Codes,"This value set includes sample Contract Type codes.","ValueSet/contract-type"
http://terminology.hl7.org/CodeSystem/contractaction,1.0.1,active,"2.16.840.1.113883.4.642.1.1202",ContractActionCodes,Contract Action Codes,"This value set includes sample Contract Action codes.","ValueSet/contract-action"
http://terminology.hl7.org/CodeSystem/contractactorrole,1.0.1,active,"2.16.840.1.113883.4.642.1.1203",ContractActorRoleCodes,Contract Actor Role Codes,"This value set includes sample Contract Actor Role codes.","ValueSet/contract-actorrole"
http://terminology.hl7.org/CodeSystem/contractsignertypecodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1201",ContractSignerTypeCodes,Contract Signer Type Codes,"This value set includes sample Contract Signer Type codes.","ValueSet/contract-signer-type"
http://terminology.hl7.org/CodeSystem/contractsubtypecodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1198",ContractSubtypeCodes,Contract Subtype Codes,"This value set includes sample Contract Subtype codes.","ValueSet/contract-subtype"
http://terminology.hl7.org/CodeSystem/contracttermsubtypecodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1200",ContractTermSubtypeCodes,Contract Term Subtype Codes,"This value set includes sample Contract Term SubType codes.","ValueSet/contract-term-subtype"
http://terminology.hl7.org/CodeSystem/contracttermtypecodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1199",ContractTermTypeCodes,Contract Term Type Codes,"This value set includes sample Contract Term Type codes.","ValueSet/contract-term-type"
http://terminology.hl7.org/CodeSystem/data-absent-reason,1.0.0,active,"2.16.840.1.113883.4.642.4.1048",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","ValueSet/data-absent-reason"
http://terminology.hl7.org/CodeSystem/device-status-reason,1.0.0,draft,"2.16.840.1.113883.4.642.1.1082",FHIRDeviceStatusReason,FHIRDeviceStatusReason,"The availability status reason of the device.","ValueSet/device-status-reason"
http://terminology.hl7.org/CodeSystem/insurance-plan-type,2.0.1,active,"2.16.840.1.113883.4.642.1.1261",InsurancePlanType,Insurance plan type,"This example value set defines a set of codes that can be used to indicate a type of insurance plan.","ValueSet/insuranceplan-type"
http://terminology.hl7.org/CodeSystem/location-physical-type,2.0.1,active,"2.16.840.1.113883.4.642.1.1108",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.  This includes several 'non physical' codes which are still considered a location.","ValueSet/location-physical-type"
http://terminology.hl7.org/CodeSystem/observation-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1125",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","ValueSet/observation-category"
http://terminology.hl7.org/CodeSystem/organization-type,2.0.1,active,"2.16.840.1.113883.4.642.1.1128",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","ValueSet/organization-type"
http://terminology.hl7.org/CodeSystem/provenance-participant-type,2.0.0,active,"2.16.840.1.113883.4.642.1.1131",ProvenanceParticipantType,Provenance participant type,"These codes define the type of participation by an agent in a provenance activity. An agent is something that bears the responsibility identified by the type of participation in the activity taking place, for the existence of an entity, or for another agent's activity. An Agent may be An agent, device, system, organization, group, care-team, or other identifiable thing.","ValueSet/provenance-agent-type"
http://terminology.hl7.org/CodeSystem/referencerange-meaning,1.0.1,active,"2.16.840.1.113883.4.642.1.1124",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","ValueSet/referencerange-meaning"
http://terminology.hl7.org/CodeSystem/risk-probability,1.0.1,active,"2.16.840.1.113883.4.642.1.1133",RiskProbability,Risk Probability,"Codes representing the likelihood of a particular outcome in a risk assessment.","ValueSet/risk-probability"
http://terminology.hl7.org/CodeSystem/v2-0074,3.0.0,active,"2.16.840.1.113883.18.29",DiagnosticServiceSectionId,diagnosticServiceSectionId,"HL7-defined code system of concepts which specify a section of a diagnostic service where the observation may be performed.  Used in HL7 Version 2.x messaging in the OBR and OM4 segments.","ValueSet/diagnostic-service-sections"
http://terminology.hl7.org/CodeSystem/v2-0116,3.0.0,active,"2.16.840.1.113883.18.47",BedStatus,bedStatus,"Code system of concepts which specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.  Used in HL7 Version 2.x messaging in the DLD and PV1 segments.","ValueSet/v2-0116"
http://terminology.hl7.org/CodeSystem/v2-0131,3.0.0,active,"2.16.840.1.113883.18.58",ContactRole2,contactRole2,"Code system of concepts which specify a relationship role that the next of kin/associated parties plays with regard to the patient. Also used in referrals, for example, it may be necessary to identify the contact representative at the clinic that sent a referral. Used in HL7 Version 2 messaging in the NK1 and CTD segments after 2.5, when it replace 2.16.840.1.113883.18.57.","ValueSet/patient-contactrelationship"
http://terminology.hl7.org/CodeSystem/v3-ActCode,9.0.0,active,"2.16.840.1.113883.5.4",ActCode,ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.    *Constraints:* The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems. The coding system will depend on the class of Act, such as LOINC for observations, etc.    Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure.    Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","ValueSet/v3-ActConsentDirective"
http://terminology.hl7.org/CodeSystem/v3-ActReason,3.1.0,active,"2.16.840.1.113883.5.8",ActReason,ActReason,"A set of codes specifying the motivation, cause, or rationale of an Act, when such rationale is not reasonably represented as an ActRelationship of type ""has reason"" linking to another Act.    *Examples:* Example reasons that might qualify for being coded in this field might be: ""routine requirement"", ""infectious disease reporting requirement"", ""on patient request"", ""required by law"".","ValueSet/v3-PurposeOfUse"
http://terminology.hl7.org/CodeSystem/v3-MaritalStatus,3.0.0,active,"2.16.840.1.113883.5.2",MaritalStatus,MaritalStatus,"\* \* \* No description supplied \* \* \*    *Open Issue:* The specific meanings of these codes can vary somewhat by jurisdiction and implementation so caution should be used when determining equivalency.    *Open Issue:* fixing and completion of the hierarchy and proper good definitions of all the concepts is badly needed.","ValueSet/marital-status"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,3.0.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ValueSet/marital-status"
http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,3.0.0,active,"2.16.840.1.113883.5.83",ObservationInterpretation,ObservationInterpretation,"One or more codes providing a rough qualitative interpretation of the observation, such as ""normal"" / ""abnormal"", ""low"" / ""high"", ""better"" / ""worse"", ""resistant"" / ""susceptible"", ""expected"" / ""not expected"". The value set is intended to be for ANY use where coded representation of an interpretation is needed.","ValueSet/observation-interpretation"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,3.0.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/v3-ServiceDeliveryLocationRoleType"
https://mitre.org/fhir/space-health/CodeSystem/calorie-deficit-risk-cs,0.4.2,active,,CalorieDeficitRiskCS,Calorie Deficit Risk Levels,"Risk categorization for caloric deficits","ValueSet/calorie-deficit-risk-vs"
https://mitre.org/fhir/space-health/CodeSystem/decompression-protocol-cs,0.4.2,active,,DecompressionProtocolCS,Decompression Protocols and Procedures,"Standardized decompression protocols and safety procedures","ValueSet/decompression-procedures"
https://mitre.org/fhir/space-health/CodeSystem/diving-medicine-cs,0.4.2,active,,DivingMedicineCS,Diving Medicine Code System,"Medical codes specific to diving medicine and hyperbaric treatments","ValueSet/diving-medical-examinations"
https://mitre.org/fhir/space-health/CodeSystem/hydration-type-cs,0.4.2,active,,HydrationTypeCS,Hydration Product Types,"Types of hydration products used in space","ValueSet/hydration-type-vs"
https://mitre.org/fhir/space-health/CodeSystem/macronutrient-metrics-cs,0.4.2,active,,MacronutrientMetricsCS,Macronutrient Metrics,"Measurement types for macronutrient tracking","ValueSet/macronutrient-metrics-vs"
https://mitre.org/fhir/space-health/CodeSystem/neutral-buoyancy-training-cs,0.4.2,active,,NeutralBuoyancyTrainingCS,Neutral Buoyancy Training Code System,"Specialized codes for neutral buoyancy training activities and assessments","ValueSet/neutral-buoyancy-training-activities"
https://mitre.org/fhir/space-health/CodeSystem/nutrition-inventory-status-cs,0.4.2,active,,NutritionInventoryStatusCS,Nutrition Inventory Status,"Status levels for nutrition inventory management","ValueSet/nutrition-inventory-status-vs"
https://mitre.org/fhir/space-health/CodeSystem/radiation-countermeasures-cs,0.4.2,draft,,RadiationCountermeasuresCS,Radiation Countermeasures Code System,"Protective measures against space radiation","ValueSet/radiation-countermeasures-vs-complete,ValueSet/radiation-countermeasures-vs"
https://mitre.org/fhir/space-health/CodeSystem/radiation-detector-type-cs,0.4.2,draft,,RadiationDetectorTypeCS,Radiation Detector Type Code System,"Types of radiation detection equipment","ValueSet/dosimeter-type-vs,ValueSet/radiation-detector-type-vs-complete"
https://mitre.org/fhir/space-health/CodeSystem/regulatory-compliance-cs,0.4.2,active,,RegulatoryComplianceCS,Diving and Space Medicine Regulatory Compliance,"Regulatory standards and compliance codes for diving and space medicine","ValueSet/regulatory-standards"
https://mitre.org/fhir/space-health/CodeSystem/space-nutrition-type-cs,0.4.2,active,,SpaceNutritionTypeCS,Space Nutrition Product Types,"Types of nutritional products used in space missions","ValueSet/space-nutrition-type-vs"
https://mitre.org/fhir/space-health/CodeSystem/space-radiation-type-cs,0.4.2,draft,,SpaceRadiationTypeCS,Space Radiation Type Code System,"Types of radiation encountered in space environments","ValueSet/space-radiation-type-vs-complete,ValueSet/space-radiation-type-vs"
https://mitre.org/fhir/space-health/CodeSystem/underwater-communication-cs,0.4.2,active,,UnderwaterCommunicationCS,Underwater Communication Systems,"Communication systems and protocols for underwater training operations","ValueSet/underwater-communication-systems"
